game_key,labels,text,colors,video_data,eng_type,direction,adunit_size_x,adunit_size_y
6de711a2c87d40f64343a89bc84b29e5/339ac162806d6bb225b4,,"MICHAEL KORS,WONDERLUST,Swipe Down,to pull the tide in to discover,your wonderlust","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,900.0
518849f66acd71504ea77ac27dd9eaa2/b4c50049ece8134e67aa,"Camera Lens,Electronics,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 -80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
e8c607fd810acc56a749a6159176a385/a19b18b2c60ed3d66209,"Vehicle,Automobile,Transportation,Car,Sports Car,Coupe,Mustang,Sedan","LINCOLN,TAP,To enter the all-new,2020 Lincoln Aviator","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
9a5d95ccbd5230f8d6faef2856d90a6e/ba6d6d7cd6e0e59d7c89,,"Cornerstone,W,Scrub the screen,To reveal the,smoothest, most,comfortable shave.","1,2,3,4,5,6,7,8,9,10",1,,,,
bjs-wholesale-sensoryplus-mpu/1933fe4e197511b9c803,"Text,Wood,Hardwood","You can't say no to,a $35 BJ's gift card.,BJ's,Gift Card,BIS,Swipe up for savings N,BJs,Wholesale Club","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,500.0
adunit-bio-chanel-ink-fusion-mob/884b3dacee4025566f53,Text,"Do you remember seeing,any,advertising for,Rouge Allure Ink Fusion,lipstick from Chanel in,the last month?,Yes,No","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-build-audi-a1-mob/f9b2fe3553eb3ada0e85,"Car,Automobile,Vehicle,Transportation,Sedan,Tire,Wheel,Machine,Car Wheel","What's your,shade of epic?,Swipe to find your,shade of epic,The new Audi A1 Sportback","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
c4980007bfe234d8de3b6f811113eb3e/f0e810af474fdbde9508,Text,"HSBC Life,R","1,2,3,4,5,6,7,8,9,10",0,,,,
53979472ce68fbc383118ca37d783719/d4fddb34748a70766359,"Camera Lens,Electronics,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 -80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
31797198d7e0b630d8f484fce6e59fde/ec2465bc2056372806d4,"Advertisement,Poster,Flyer,Brochure,Paper","ER,JAMES,DEAS,FIRST,IGH,DON'T GHT K!,TAP AND HOLD,TO DISCOVER,THE DARK SIDE OF LOVE","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
52831eccde555817659d2d27e528d26b/48023d803648e19dabcb,"Human,Person,Advertisement,Poster,Flyer,Paper,Brochure,Female","Original Herlb,SWISS -+ MAADE,Herb Lozenges,Swiss,sugar free,Sweetened with Stevia,sootheing great sasing","1,2,3,4,5,6,7,8,9,10",0,,,,
52831eccde555817659d2d27e528d26b/321fa57254ccaa165b56,"Person,Human,Advertisement,Poster,Flyer,Brochure,Paper,Female","Original Herb,SWISS + MAADE,Herb Lozenges,Swiss,H?,sugar,Sweetenedwith Stevis"",free,sootheng eat tasting","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-covid-2-bio/9f4a52c40b3050388918,"Text,Page","How are finances,your,compared to 6 months ago?,Better,About the same, ! don't expect it to be worse,About the same, but it will get worse,Worse,tap to submit your answer","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
c18f22ebf726b729ae61c25817430f1c/ba162da8866bf43b8ec8,"Tie,Accessories,Accessory,Paper","lif HANG SENG BANK,A HANG SENG BANK HANG SENG BANK,SENG BANK HANG,WORLD PLATINUM,5522 6820 0000 8828 018d enloy,1250 2620 3333 E82 4557 2288 8:28,012 PREsnoe 1215 1271 67/16 67/21,PBOEBE VORC TEOENIS TISG 36CE E VISA","1,2,3,4,5,6,7,8,9,10",0,,,,
a3d775831bae9bd014d05bf47308b18e/c70ae6c209e0cb1d6573,Gift,"ESTEE LAUDER,TAP HERE,TO DISCOVER THE PERFECT","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,600.0,900.0
c7e89c1dbf4ce24ddcc656a9bdc48d77/1e622643bb95279d8a56,"Electronics,Camera,Camera Lens","LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
9b0e56f2b29b5993740c9d6bb7d69310/56bf80e20335dca874f2,"Text,Paper","THE PERFUME SHOP,OUR BIGGEST,Friday,Black Ever,SWIPE UP,TO DISCOVER","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
4dfda3483be0ca4c8a22f89eb2539d6c/db2dc8ae117f9fa1efce,Text,"WISCHE NACH RECHTS,ERSETZEN,KOHLE,FYONMOHi","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-bmw-x-crew-135-mob/8c523c241a486c3c9443,,"M,START,ENGINE,STOP,START THE ENGINE","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-portakabin-user-choice-slider-build-mob/d92a272be7722ff90189,"Building,Plant,Grass,Office Building,Housing","Signe Portakabin',DEPLACER LE CURSEUR,pour explorer,DES","1,2,3,4,5,6,7,8,9,10",1,,,,
f7814c567b4154fc1209de6a4dd1969e/3d9116962d2749953d54,"Bag,Accessories,Accessory,Handbag,Purse,Person,Human","GLLCCI,TAP TO EXPLORE,Spring,Summer 2020,Colemorue,shop gucci.com","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,600.0,500.0
e0ca1105bb8eb78e4b77eb2637686a86/c18754170acabc9bbfec,"Advertisement,Poster,Brochure,Paper,Flyer","SWIPE UP,to see action on the front lines.,BODY,CAM,ID,INVESTIGATION DISCOVERY,T","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
adunit-engagementplus-ihop-temp-ver2-mpu/f45380370ae01dd0e208,"Menu,Text","ULTIMATE,New,BreakFEASTS"",Dine in or visit IHOP.COM for,FREE Delivery and 20% off your first,online order with code IHOP20,Tap,to FEAST,Now,Limit one per order. Tax and gratuity exduded. Not valid with other coupons or discounts.,No cash value. Offer expires 8/14/2020. Account sign UD","1,2,3,4,5,6,7,8,9,10",0,tap,up,,
80f80261769110cd05fd9d4703921a76/8c644bad960e57a4f3af,Hand,"18:01,Hong","1,2,3,4,5,6,7,8,9,10",0,,,,
40a87a3bc2215edcba15f0e4f794595b/66a97d67c76045401b4e,"Automobile,Transportation,Vehicle,Car,Suv","LINCOLN,TAP,To enter the all-new 2020 Lincoln Aviator","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
867040ff29996bf40bac64e1c1acdda1/ae860468ebb8f221ff99,"Text,Advertisement,Poster","milk?,got,Swipe Left,to grab a glass a milk,and a bedtime story,hm","1,2,3,4,5,6,7,8,9,10",0,swipe,left,,
0b1ee11406e97cc6fb4229deeb19e6b7/5bd6816b0c2e94c1ffca,Text,"TAP AND HOLD,TO UNSCRAMBLE,LLD 98XX,2DDOT9 OHA K!,LPI F19RL8 9A,KVYQOE","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
06879dbcd5a5e5ef4cc6a1508c5f039d/67c35bcf9cd6d70ab7a8,"Person,Human,Poster,Advertisement","9-11,TONIGHT 2 NIGHT AFTER PREMIERE THE BEGINS GAME FOX,LONE,STAR,T 1hm,SWIPE UP,COD tur NICWIECT CMCOCCACIRO","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
adunit-winamax-vandals-but-en-or-mpu/f42fcd4b6f67f85b6ec1,"Text,Wall,Poster,Advertisement,Alphabet","COTE,GROSSE,WINAMAX GROS GAIN,GROS,RESPECT,TFAGUE,LE MUR","1,2,3,4,5,6,7,8,9,10",0,,,,
346e3c0a6ded984964f9dc56aefaec75/7ea9bc2d5f2500819790,"Mammal,Animal","milk?,got,Swipe Left,to grab a glass a milk,and a bedtime story","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,900.0
a9bd4a2e261d3dbfc9272db5c3845c9a/5867d80c838a342b04df,Advertisement,"LOVEME,SWIPE UP,FOR AT FIRST,LOVE SWIPE","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,500.0
adunit-bio-chanel-ink-fusion-mpu/4b01fa5c83928ccf5c5a,"Text,Number,Symbol","Do you remember seeing any,advertising for Rouge Allure,Ink Fusion lipstick from,Chanel in the last month?,No,Yes","1,2,3,4,5,6,7,8,9,10",0,,,,
95643c391c347e68cbbb7f7ea6b6567e/43ccdd79ad58fa737f4a,Indoors,"Swipe Up 1,to find how,out smart technology is,helping people access clean water.","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
adunit-winamax-vandals-depoussiere-mob/276d25434a0b597f9964,"Text,Poster,Advertisement,Wall,Alphabet","GROSSE COTE,WINAMAX GROS GAIN,GROS,RESPECT,TAGUE,LE MUR","1,2,3,4,5,6,7,8,9,10",0,,,,
357b4bcee8104ddddd7b4e00625de7c1/f43729e435dd1613e05a,"Menu,Text","ULTIMATE,HOP,New,BreakFEASTS,Dine in visit IHOP.COM,or,for,FREE Delivery and 20% off your first,online order with code IHOP20,Tap to Now,FEAST,Limit one per order. Tax and gratuity excluded. Not valid with other coupons or discounts.,No cash value. Offer expires 8/14/2020. Account sign up","1,2,3,4,5,6,7,8,9,10",0,tap,up,,
1dc7a2aaeae98ab2c2f4e9763d7fdd40/9a0a98d6fa85ef958006,"Monitor,Display,Screen,Electronics,Person,Human,Camera","CATHAY PACIFIC,PRESENTS","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-lays-sa-relaunch-movies-mob/84a7be2aa44c591e955a,"Advertisement,Poster,Paper,Brochure,Flyer,Person,Human","movie time?,Lays","1,2,3,4,5,6,7,8,9,10",1,,,,
35cad5e144577acabe06cea659e1b723/d967d8ac9f5cf9e63872,"Poster,Advertisement,Novel,Book,Flyer,Brochure,Paper","ANGEL,HAS FALLEN,LIONSGATE',TAP AND HOLD","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
adunit-toms-standingfortomorrow-mob-uk-eng/53aa6da7d494cc59f605,"Person,Human,Text,Face,Apparel,Clothing,Poster,Advertisement","TOMS,Stand for Tomorrow,Swipe to select a charity,and TOMS will donate on your behalf,Helen,centre Bamber,POint Foundation,ASHOKA","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,,
3c1d857c7b3f4adf0474973bb8a0c66a/4a3d741a1afe3c226592,"Poster,Advertisement,Flyer,Brochure,Paper","Dabur,Chyawanprash,WIPE,THE SCREEN,Discover The Power of,Clinically Tested Double Immunity","1,2,3,4,5,6,7,8,9,10",0,,,,
2dd6f0c10197f6790d4e11a9d6329120/2d6b83fc11100de9016b,,"SWIPE UP,TO DISCOVER,THE FRAGRANCES BY TOMMY HILFIGER","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
adunit-progressive-thankyou-fs/f2bf1bccb7db658b1dd6,"Plant,Advertisement,Poster,Text,Tree,Vegetation,Brochure,Paper,Flyer","PROGRESSIVE,SWIPE UP TO,WATA THE,T","1,2,3,4,5,6,7,8,9,10",0,swipe,up,,
adunit-sia-kris-shop-mob-international/ee5c6e6e9a297516fe89,Text,"KRISSHOP,Discover,KRISSHOP.COM,SCRUB THE SCREEN,to unveil the new KrisShop.com","1,2,3,4,5,6,7,8,9,10",0,,,,
7d8fbc6371160011bd3e5878ae4f0022/49b51b2f5ddf7577bb13,"Texture,Polka Dot,Animal,Bird","PULL THE RIBBON,TO UNWRAP THE PRESENT AND,DISCOVER YOUR BE DELICIOUS GIFT","1,2,3,4,5,6,7,8,9,10",1,,,,
b09acf46e9f7270640e2a89ee6108696/c4acb372278775727008,"Text,Symbol,Number","Standard,Chartered,1.50,%,TAP & HOLD,seE how much VOL can row yourcashback","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
88cf8e8f7961e9317ce5337fcc740a94/29f3fdeeb15c5d1e0175,"Text,Wood,Hardwood","You can't say,no to a $35,BJ's gift card.,BIs,Card,Gift,BJs,Swipe up for savings,BIIS","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
befaeb70577bbc265b58dfe9c9d11c91/d919c361277861814a97,"Art,Graphics","GRUBHUB,Order food delivery you'll,DRAG YOUR MEAL,to sign up and save,$10 OFF your first order.","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
a928a09afee9079a898c4dcf5f9030cb/9706a1d3273ff571d450,"Human,Person,Face,Skin","Hiruscar: ANTIACNE,Acne Skin Care,Dermatological,SCRUB AWAY,THE PIMPLES,to reveal the secret to","1,2,3,4,5,6,7,8,9,10",0,,,,
14867f9bb5ae1957071783be6bd84c4e/c8b087369b9bd8b6c60e,"Person,Human,Electronics,Display,Monitor,Screen","CATHAY PACIFIC,PRESENTS,7-,ZUT,3","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-winamax-vandals-devenir-mob/cb0aef48396f80c951cd,"Poster,Advertisement,Text,Wall,Graffiti,Alphabet","GROSSE COTE,WINAMAX GROS GAIN,GROS,RESPECT,GUE,LE MUR","1,2,3,4,5,6,7,8,9,10",0,,,,
e437d7dd222f82c1055029445d6685d8/89cf8b838633e52d4533,"Human,Person,Clothing,Apparel,Stage","Knives,UOHNSON WJHOOUWN,1,SWIPE UP,to take a closer look at","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
a1d41dc1710e28ca9457d0fc5e78e4a4/08a5f1d5f76ed1e0f9d0,"Human,Person,Lighting,Costume,Stage","Knives,AN JOHNSON WHODUNE,SWIPE UP","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
2d0972082fdf5a9683ebfc941bbeb93a/4b4a329fc345c0741855,"Water,Human,Person,Advertisement,Poster,Outdoors,Accessory,Accessories,Goggles","ACTIVISION.,APPUYEZ ET MAINTENEZ,POUR COMMENCER LA MISSION,CALLoDUTY,MODERN","1,2,3,4,5,6,7,8,9,10",1,tap-and-hold,no direction,600.0,900.0
adunit-winamax-vandals-3eme-mob/0c2456d8fb848248159d,"Advertisement,Poster,Text,Wall,Graffiti,Alphabet","GROSSE COTE,WINAMAX GROS GAIN,GROS,RESPECT,AGUE,LE MUR","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-exxon-corporate2019-france-fr-mob/116beac7ffc3da3f65a7,Plant,"Les plantes captent,le CO2 naturellement.,Glissez a droite,ExonMobil","1,2,3,4,5,6,7,8,9,10",1,swipe,right,,
adunit-axa-better-life-mob-v1/fcfae0714c29ee95ba20,"Person,Human,Advertisement,Poster,Brochure,Flyer,Paper","AA,DRAG THE SLIDER,to choose which generation,you belong to,Baby,Gen Z Millennials GenX,Boomers,1995-2001 1980-1994 1965-1979 1954-1964,(18 - years old) (25 - years old) (40 -54 years old) years old)","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-Revlon-5Questions-In-1-Unit/d1bb7b9b5547a6058a34,Text,"1. ADUNIT SIZE. width: 466px, height: 699px, LOAD TIME:,169ms,2. IMPRESSION","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,,
74ce62a5c4ca9fc3921e28cdc7b51d8c/aa9139c357e199aade31,"File Binder,File Folder","Popsa,Swipe up,to create a photobook","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
6b308440dada53575572cb081d3f3acc/b2be0d185d3103e418c6,"Human,Person,Lighting,Costume,Stage","Knives,AN JOHNSON WHODUNE,SWIPE UP","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
6be3b556b54e7248e7be1fe326f91908/46b205d1a35d5af577d1,"Electronics,Camera Lens,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 -80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
f69fb3b387e0f8c9ed9e2de73cee3c85/15cad4f6779adc5e47cb,"Advertisement,Poster,Text,Paper,Flyer,Brochure","THE PORT AUTHORITY OF NY & NJ,TAP & HOLD,to explore what the new,GWB Bus Station Market has to offer.,GWB Bus Station Market,Openina","1,2,3,4,5,6,7,8,9,10",0,,no direction,600.0,500.0
adunit-estee-lauder-double-wear-19-spanish/9c20a67108ada16afc8c,"Bottle,Cosmetics","ESTEE LAUDER,DOUBLE WEAR,ARRASTRA EL DEDO,DE IZQUIERDA A DERECHA,descubrir,para tu sombra perfecta,A,AE ESTEE LALIDER ESTEE LAUDER,Double,ESTEE,LAUDER","1,2,3,4,5,6,7,8,9,10",1,,,,
0eec313fa2b61c8cbf9e87990ee0b511/6c0be2889e57c40312e8,Bottle,"CHANEL,SWIPE UP,TO DISCOVER,ROUGE ALLURE,INK FUSION,CHANEL","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
adunit-netto-bio-3-fs/e83748e8cabcdb13c268,"Text,Symbol,Number","Avez yous l'intention,de rendre dans,vous,un magasin Netto,prochainement?,OUI,NON","1,2,3,4,5,6,7,8,9,10",0,,,,
8143a77b0742449fc41198709c3278f6/5cf6775d1e4158be1998,"Advertisement,Person,Human,Poster,Brochure,Paper,Flyer","OWN,A NEW ANTHOLOGY SERIES FROM,AVA DUVERNAY,CHERISH THE DAY,TAP TO HEAR MORE,EDOMAVA","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
ca246b98dd1303da4199f885f8b72d5f/43455e139a9ecab76331,,"MICHAEL KORS,WONDERLUST,Jewy awl,ew 7 eiu'g jlobl ew","1,2,3,4,5,6,7,8,9,10",1,,,,
1739ef219f275d4cfae4412eb39fcbe6/36fa911d9d258bd0b525,"Clothing,Apparel,Helmet","A hulu ORIGINAL,CROSSING,SWORDS,TAP & HOLD,to test your aim,hulu","1,2,3,4,5,6,7,8,9,10",0,,no direction,,
37281f6b142966166809aba8ce46de0e/dd9859f69727b2712b6d,,"got milk?,Desligar a la,igquierda,para tomar leche y,leer historias para dormir","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-firekills-mob-2019/49fbb3b8d2e7b8b37c22,"Furniture,Couch,Chair,Cushion,Bed","SWIPE,LEFT,TO SEE HOW SIMPLE MISTAKES,CAN START A FIRE","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,900.0
adunit-ibm-cloud-africa-mob2/65cabdd2e6e479b5d31a,"Coffee Cup,Cup,Latte,Beverage,Drink,Pottery,Saucer,Wood","Double tap to,Track every step of the,global supply chain of coffee.","1,2,3,4,5,6,7,8,9,10",1,tap,up,600.0,900.0
adunit-bio2answers-adidas-ozewego-mpu/decdf3c2044a974d250a,"Text,Number,Symbol","Have you seen an ad,for Adidas,Ozweego?,No,Yes","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-bledina-swipe-to-match-mob/c272a4b80a2262bdb75b,"Food,Plant","bledina,Mmmm, c'est quoi ?,SWIPE TO MATCH","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-nan-baby-formula-mpu-b/8faafee1d9072da0dc77,"Person,Human,Clothing,Apparel,Boy,Face,Smile",TBI,"1,2,3,4,5,6,7,8,9,10",0,,,,
43dc09b183750ed223c3447d551b56f5/b14a180dbdc623ad21f7,"Clothing,Apparel,Footwear,Shoe,Running Shoe,Sneaker","NIKE J EYRIDE,BALAYER VERS LA DROITE","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,500.0
7b46742a8ec0800244891fc309089155/d1dad171fadd528c8b79,"Paper,Confetti,Bubble","Balayez vers le bas,Decouvrez tout ce que fait ExxonMobil,aider a reduire les missions.,pour,Global","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,900.0
adunit-multi-answer-industry-studies-skincare-q4b-bio/a41fa920cdb03c8eefc4,"Text,Advertisement,Poster","Which of these brands,are you most likely,to buy?,TAP TO CHOOSE,G LA MER,CLINIOUE,DARPHIN,PARIS,ORIGINS,B,None,ESTEE LAUDER,SUBMIT","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
cf0887b736255c6e4ec6132800bb985d/8a701abf9e5fbcf571eb,"Car,Transportation,Vehicle,Automobile",HSBC Life,"1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-exxon-corporate2019-belgium-dutch-mob/2795b32e4f21632d6883,"Plant,Garden,Outdoors","Planten nemen van,nature CO2 op.,Swipe naar rechts","1,2,3,4,5,6,7,8,9,10",1,swipe,right,,
5e2213a4d37f5c1889fe6a0bbf3cb0fe/81c58cad00e3dd24e868,"Clothing,Apparel,Footwear,Shoe,Running Shoe","NIKE J EYRIDE,DESLIZA A LA DERECHA","1,2,3,4,5,6,7,8,9,10",1,,,,
9a54ad39c5375c84a8fed4fdda9bb5e2/cfb8c0fe44471768d2eb,"Person,Human,Egg,Food,Nature,Outdoors,Snow","Columbia,COMMENCE LA BATAILLE,DE BOULES DE NEIGE!","1,2,3,4,5,6,7,8,9,10",1,,,,
688481364321a9dd1985e9f60f47355d/53123778ee6a961faf6f,"Power Drill,Tool","STANLEY.,FATMAX.,IT'LL TAKE WHATEVER,YOU THROW AT IT,LITHILM,PRESS AND HOLD","1,2,3,4,5,6,7,8,9,10",1,tap-and-hold,no direction,600.0,500.0
6239bb6fa1728095828862d29cec29cb/ed2ecc675a66e95f1831,"Car,Automobile,Vehicle,Transportation,Suv,Bumper","LINCOLN,TAP,To enter the all-new 2020 Lincoln Aviator","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,600.0,500.0
adunit-ecb-vitality-2019-game-mob-v3/ff0372b0942435e6d03e,"Poster,Advertisement,Person,Human,Text","Vitalify BLAST,SLIDE,THE HANDS,TO CATCH THE BALLS,KAA","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-multi-answer-flower-delivery-q1-bio/0d00475d2c83c85c37de,"Text,Poster,Advertisement,Plant","Would you,subscribe to flower,a,delivery service?,TAP TO CHOOSE,NO,YES","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
aa4497f3ff9290dcb43d16677757f5b9/188fc11f0e14034848ab,Electronics,"LG 5G,L LG,Life's Good,06","1,2,3,4,5,6,7,8,9,10",0,,,,
22d151fdc4f270e75bcf3729df08180f/0625466917afc632ed94,"Label,Text","NatureMade,SWIPE RIGHT,and see why you can trust Nature Made,T RECOMMENDED,Made.,D3,ummies,0 IU (50 mcal","1,2,3,4,5,6,7,8,9,10",0,swipe,right,,
15b17565f3840cb48f6e013623219986/8d729db2cd58a6681687,"Poster,Advertisement,Landscape,Nature,Outdoors,Building,Metropolis,Urban,City,Town,Scenery,Text,Panoramic","The,Weather,Channel,Flu Insights with Watson,8,SWIPE UP,to see VOLIR local fLu risk","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
adunit-multi-answer-flower-delivery-q5-bio-v2/28ed95c2e167da7da696,Text,"Have you seen an,ad for Bloom & Wild flower,on any of these channels?,TAP ALL THAT APPLY,Post Outdoor. Bus, Tube,Facebook, Instagram,,Radio,Google,TV I didn't,SUBMIT","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
61cf1f66519ba9156e15f4861f113569/47219b3d999822cad879,"Text,Person,Human,Hand","OFFBLAK,GENERATION T,OFFBLAK,FRUIT,o,TEA,STRAWBERRY WILD,AT HEART PINK,PEPPER,SWIPE LEFT,to get 50% off Tea,Taster Pack comho","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,900.0
adunit-creative-5xsingle-question6-bio/6ff08341291f0cd1aa1e,Text,"NO,Have you seen an ad,for IHOP in the week?,past,YES","1,2,3,4,5,6,7,8,9,10",0,,,,
0dce6842edbc060a99c1f902caa10d57/626525cc27ebf6c546d9,"Texture,Polka Dot,Bird,Animal","PULL THE RIBBON,TO UNWRAP THE PRESENT AND,DISCOVER YOUR BE DELICIOUS GIFT","1,2,3,4,5,6,7,8,9,10",1,,,,
ae042b47c13f104d5a4d88fb8deb2801/c8e2ad5be71cce64b450,"Sunglasses,Accessories,Accessory,Glasses","BUSE,SWIPE UP","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
5e5b8403e64fdc3dc661b5a097c9fae9/bce2d389c9c5ae69c0b4,,"MICHAEL KORS,WONDERLUST,Swipe Down,to pull the tide in to discover,your wonderlust","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,900.0
b1e013ab29da11a3db7534e448e29543/ebbfacf7fe306daade58,Text,"WISCHE NACH RECHTS,ERSETZEN,KOHLE","1,2,3,4,5,6,7,8,9,10",1,,,,
025974ed1a241f2957a0671cc7e23402/fc820fb3208d8ae4c4cb,"Lipstick,Cosmetics","NAC,LOVEME,eyostict,TAP & HOLD","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
6d0a255148cff830f2e0ca4ed83401db/1b9733c3c0c59470192f,"Paper,Confetti,Bubble","Balayez vers le bas,Decouvrez tout ce que fait ExxonMobil,aider a reduire les missions.,pour,Global","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,900.0
615b49f38f6bd760afffdac902b72779/dc2992e4904e9f0fae34,Gift,"MICHAEL KORS,MMICHAEL KORS,SWIPE UP,UNWRAP,YOUR,TO","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
afc3799887397c257e9cc4937b4dcb42/43db7cd75cfbdb058350,"Text,Alphabet,Word","SCRUB THE SCREEN,DISCOVER,your warm-,ESCAPE,THE ALL-NEW 2020,LINCOLN,AVIATOR","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-ford-puma-spacemakers-fr-mob/78193d7e10413b147064,"Person,Human,Water,Building","Ford BRING ON,TOMORROW,LE FUTUR","1,2,3,4,5,6,7,8,9,10",1,,,,
f8f580270b4b0a2eddfdb2d9f1ce8463/18eac66cce7a44084a05,"Nature,Outdoors,Ice,Sky,Weather,Cloud,Land,Snow","HERMES,PARIS","1,2,3,4,5,6,7,8,9,10",1,,,,
05fa49d47b280182d4684b9f3358ded4/f7e7dfffdf7f901dbbc1,"Word,Poster,Advertisement,Flyer,Brochure,Paper,Text,Person,Human,Alphabet","Westheld,FORUM DES HALLES,BACK,TOGETHER,Balayez votre ecran pour commencer votre shopping,*Tous reunis","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
b1dcd52531f416e1d3f1057c1e30644c/ac5a2bf0688a332a31bc,"Person,Human,Face,Poster,Advertisement,Flyer,Brochure,Paper,Crowd","JNL Trip.con .com,Trip.comert","1,2,3,4,5,6,7,8,9,10",1,,,,
5c18d90fa367bd48713780130d75aaac/c883165c345e71c9ce5d,"Paper,Poster,Advertisement,Flyer,Brochure","it HANG SENG BANK,A HANG SENG BANK A HANG SENG BANK HANG SENG BANK,WORLD PLATINUM enloy en,5522 6820 0000 3338 6250 2620 333 2822 45S 0788 22828 28a,01/20 PRESTIOE 12119 12/24 62/16 07/21,PROESE VORG PCINIA TANC mer JOTC 80 VISA","1,2,3,4,5,6,7,8,9,10",0,,,,
a2cab4811fae5840cad1a6c62688e1c7/d193cfd9be6f92111fca,"Advertisement,Person,Human,Poster,Flyer,Brochure,Paper","OWN,A NEW ANTHOLOGY SERIES FROM,AVA DUVERNAY,CHERISH THE DAY,TAP TO HEAR MORE,FROM AVA","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
8a18443441d6bf43be030742905f20ef/42ac9c60f7598f09bb9b,Text,"GESER KE ATAS,Untuk mengikuti para,karyawan kami di Indonesia","1,2,3,4,5,6,7,8,9,10",1,,,,
